tweet_id,text,favorite_count,retweet_count,created_at
728751179681943552,This is Flurpson. He can't believe it's not butter. 10/10 https://t.co/XD3ort1PsE,2865,707,Sat May 07 00:59:55 +0000 2016
728653952833728512,This is Coleman. Somebody needs to tell him that he's sitting in chairs wrong. 8/10 https://t.co/O10zjJ2Ixs,3412,1085,Fri May 06 18:33:34 +0000 2016
728409960103686147,This is Wallace. He's a skater pup. He said see ya later pup. Can easily do a kick flip. Gnarly af. 10/10 v petable https://t.co/5i8fORVKgr,5068,2097,Fri May 06 02:24:02 +0000 2016
728387165835677696,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 https://t.co/SiaiTWgsfP",3793,1004,Fri May 06 00:53:27 +0000 2016
728046963732717569,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical https://t.co/9aMxSbOaAZ,4449,1236,Thu May 05 02:21:37 +0000 2016
728035342121635841,This is all I want in my life. 12/10 for super sleepy pupper https://t.co/4RlLA5ObMh,4699,1748,Thu May 05 01:35:26 +0000 2016
728015554473250816,This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi,4231,1151,Thu May 05 00:16:48 +0000 2016
727685679342333952,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5,3039,665,Wed May 04 02:26:00 +0000 2016
727644517743104000,Here's a doggo struggling to cope with the winds. 13/10 https://t.co/qv3aUwaouT,6085,1830,Tue May 03 23:42:26 +0000 2016
727524757080539137,This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af https://t.co/fUyDIFkBwx,4609,1278,Tue May 03 15:46:33 +0000 2016
727314416056803329,This pupper was about to explain where that dirt came from but then decided against it. 11/10 https://t.co/SbaelU6zRs,3442,782,Tue May 03 01:50:44 +0000 2016
727286334147182592,I swear to god if we get sent another Blue Madagascan Peacock we'll deactivate. We 👏 Only 👏 Rate 👏 Dogs... 9/10 https://t.co/bbta2Q4URK,3141,854,Mon May 02 23:59:09 +0000 2016
727175381690781696,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp,4015,1449,Mon May 02 16:38:15 +0000 2016
727155742655025152,When you're trying to enjoy yourself but end up having to take care of your way too drunk friend. 11/10 https://t.co/BRkhj6tdN0,3761,1394,Mon May 02 15:20:13 +0000 2016
726935089318363137,This is Sprout. He's just precious af. 12/10 I'd do anything for Sprout https://t.co/DxlX1yTVYY,7099,2571,Mon May 02 00:43:25 +0000 2016
726887082820554753,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 https://t.co/2AVcJ2BZsy,3959,1582,Sun May 01 21:32:40 +0000 2016
726828223124897792,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA,3670,1043,Sun May 01 17:38:46 +0000 2016
726224900189511680,I'm getting super heckin frustrated with you all sending in non canines like this ostrich. We only rate dogs... 9/10 https://t.co/Rgbni2Ns8z,4554,1198,Sat Apr 30 01:41:23 +0000 2016
725842289046749185,This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10 https://t.co/vtVHtKFtBH,7268,2776,Fri Apr 29 00:21:01 +0000 2016
725786712245440512,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw,4291,1424,Thu Apr 28 20:40:11 +0000 2016
725729321944506368,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU,5353,1875,Thu Apr 28 16:52:08 +0000 2016
725458796924002305,"Pup had to be removed cuz it wouldn't have been fair to the opposing team. 13/10 absolute legend ⚽️
https://t.co/BHICimO58W",1453,651,Wed Apr 27 22:57:10 +0000 2016
724983749226668032,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD,3832,1366,Tue Apr 26 15:29:30 +0000 2016
724771698126512129,Nothin better than a doggo and a sunset. 11/10 https://t.co/JlFqOhrHEs,2450,670,Tue Apr 26 01:26:53 +0000 2016
724405726123311104,This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper https://t.co/nRUaKWnJfH,5462,1720,Mon Apr 25 01:12:38 +0000 2016
724049859469295616,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT,4461,1849,Sun Apr 24 01:38:33 +0000 2016
724046343203856385,"This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 https://t.co/pIQEdbBxdL",2747,588,Sun Apr 24 01:24:35 +0000 2016
724004602748780546,This is Luther. He saw a ghost. Spooked af. 11/10 hang in there pupper https://t.co/EdKG43VvEl,4314,1643,Sat Apr 23 22:38:43 +0000 2016
723912936180330496,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm,4024,1287,Sat Apr 23 16:34:28 +0000 2016
723688335806480385,This is Reginald. He starts screaming at random. 12/10 cuddly af https://t.co/YgNuDQbv89,7927,3116,Sat Apr 23 01:41:59 +0000 2016
723673163800948736,This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af https://t.co/Dz6MiVssVU,3118,934,Sat Apr 23 00:41:42 +0000 2016
723179728551723008,This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af. 8/10 get help pup https://t.co/8dNWp1cSEa,5459,1964,Thu Apr 21 16:00:57 +0000 2016
722974582966214656,Happy 4/20 from the squad! 13/10 for all https://t.co/eV1diwds8a,4222,1642,Thu Apr 21 02:25:47 +0000 2016
722613351520608256,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY,5125,1717,Wed Apr 20 02:30:23 +0000 2016
721503162398597120,This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE,4793,1961,Sun Apr 17 00:58:53 +0000 2016
721001180231503872,This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 https://t.co/AFzzKqR4tT,2614,643,Fri Apr 15 15:44:11 +0000 2016
720785406564900865,This is Archie. He hears everything you say. Doesn't matter where you are. 12/10 https://t.co/0l4I8famYp,3214,803,Fri Apr 15 01:26:47 +0000 2016
720775346191278080,This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej,2563,709,Fri Apr 15 00:46:48 +0000 2016
720415127506415616,Garden's coming in nice this year. 10/10 https://t.co/5Lra3e4rrw,4263,1571,Thu Apr 14 00:55:25 +0000 2016
720389942216527872,This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk,6586,2628,Wed Apr 13 23:15:21 +0000 2016
720340705894408192,This is Derek. He just got balled on. Can't even get up. Poor thing. 10/10 hang in there pupper https://t.co/BIRRF3bcWH,2958,1024,Wed Apr 13 19:59:42 +0000 2016
720059472081784833,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort https://t.co/pRHX8yn9Yu,4007,1172,Wed Apr 13 01:22:10 +0000 2016
720043174954147842,This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af. 11/10 would pet so firmly https://t.co/SoZq2Xoopv,5067,2098,Wed Apr 13 00:17:25 +0000 2016
719991154352222208,This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV,4985,1826,Tue Apr 12 20:50:42 +0000 2016
719704490224398336,This is Clyde. He's making sure you're having a good train ride. 12/10 great pupper https://t.co/y206kWHAj0,4700,1514,Tue Apr 12 01:51:36 +0000 2016
719551379208073216,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,5211,2021,Mon Apr 11 15:43:12 +0000 2016
719367763014393856,Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 https://t.co/7mmjyearQW,2874,774,Mon Apr 11 03:33:34 +0000 2016
719339463458033665,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R,4548,1307,Mon Apr 11 01:41:07 +0000 2016
719332531645071360,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,3528,997,Mon Apr 11 01:13:34 +0000 2016
718971898235854848,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,3601,1143,Sun Apr 10 01:20:33 +0000 2016
718939241951195136,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih,5398,1847,Sat Apr 09 23:10:47 +0000 2016
718631497683582976,We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t.co/D9jbbmPmos,19456,8436,Sat Apr 09 02:47:55 +0000 2016
718613305783398402,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj,2512,502,Sat Apr 09 01:35:37 +0000 2016
718540630683709445,Get you a pup that can do both. 10/10 https://t.co/zSbyvm62xZ,2549,1062,Fri Apr 08 20:46:50 +0000 2016
718460005985447936,Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet https://t.co/JyNmyjy3fe,2784,547,Fri Apr 08 15:26:28 +0000 2016
718454725339934721,"This pic is old but I hadn't seen it until today and had to share. Creative af. 13/10 very good boy, would pet well https://t.co/4kD16wMA1Z",5012,1579,Fri Apr 08 15:05:29 +0000 2016
718246886998687744,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target https://t.co/FmxOpf2Sgl,1991,520,Fri Apr 08 01:19:36 +0000 2016
718234618122661888,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb,3996,1051,Fri Apr 08 00:30:51 +0000 2016
717841801130979328,This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV,2532,619,Wed Apr 06 22:29:56 +0000 2016
717790033953034240,"Here's a badass mystery pupper. You weren't aware that you owe him money, but you do. 10/10 shades sick af https://t.co/fv9e9AtzSG",2975,1178,Wed Apr 06 19:04:14 +0000 2016
717537687239008257,People please. This is a Deadly Mediterranean Plop T-Rex. We only rate dogs. Only send in dogs. Thanks you... 11/10 https://t.co/2ATDsgHD4n,5926,1922,Wed Apr 06 02:21:30 +0000 2016
717428917016076293,This is Skittle. He's trying to communicate. 11/10 solid effort https://t.co/6WTfJvtKx6,1658,472,Tue Apr 05 19:09:17 +0000 2016
717421804990701568,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi,3248,876,Tue Apr 05 18:41:02 +0000 2016
717047459982213120,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq,6466,2002,Mon Apr 04 17:53:31 +0000 2016
717009362452090881,This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper https://t.co/JmgF4dMpw0,3368,1019,Mon Apr 04 15:22:08 +0000 2016
716802964044845056,This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o,4425,1234,Mon Apr 04 01:41:58 +0000 2016
716791146589110272,Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet https://t.co/h0trcJohYO,7495,1604,Mon Apr 04 00:55:01 +0000 2016
716730379797970944,"There has clearly been a mistake. Pup did nothing wrong. 12/10 would help escape
https://t.co/Juid3nnLbC",1274,448,Sun Apr 03 20:53:33 +0000 2016
716447146686459905,This is Ozzy. He's acrobatic af. Legendary pupper status achieved. 13/10 https://t.co/gHWsCTu90E,13502,6185,Sun Apr 03 02:08:05 +0000 2016
716439118184652801,This is Bluebert. He just saw that both #FinalFur match ups are split 50/50. Amazed af. 11/10 https://t.co/Kky1DPG4iq,2440,219,Sun Apr 03 01:36:11 +0000 2016
716285507865542656,This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ,2869,1132,Sat Apr 02 15:25:47 +0000 2016
716080869887381504,Here's a super majestic doggo and a sunset 11/10 https://t.co/UACnoyi8zu,6936,2004,Sat Apr 02 01:52:38 +0000 2016
715928423106027520,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq,3286,915,Fri Apr 01 15:46:52 +0000 2016
715758151270801409,This is old now but it's absolutely heckin fantastic and I can't not share it with you all. 13/10  https://t.co/wJX74TSgzP,3839,1499,Fri Apr 01 04:30:16 +0000 2016
715733265223708672,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10 https://t.co/cxl6xGY8B9,4818,1763,Fri Apr 01 02:51:22 +0000 2016
715704790270025728,This is Bentley. He gives kisses back. 11/10 precious af (vid by @emmaallen25) https://t.co/9PnKkKzoUp,2887,592,Fri Apr 01 00:58:13 +0000 2016
715696743237730304,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC,4028,1351,Fri Apr 01 00:26:15 +0000 2016
715680795826982913,This is Zeus. He's downright fabulous. 12/10 https://t.co/sSugyyRuTp,4468,1699,Thu Mar 31 23:22:53 +0000 2016
715360349751484417,This is Bertson. He just wants to say hi. 11/10 would boop nose https://t.co/hwv7Wq6gDA,5644,1645,Thu Mar 31 02:09:32 +0000 2016
715342466308784130,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy https://t.co/vSufMAKm3C,3131,717,Thu Mar 31 00:58:29 +0000 2016
715220193576927233,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material https://t.co/1OBdJkMOFx,2492,685,Wed Mar 30 16:52:36 +0000 2016
715200624753819648,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911,5286,1974,Wed Mar 30 15:34:51 +0000 2016
715009755312439296,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport https://t.co/TjnI33RE1i,4297,1289,Wed Mar 30 02:56:24 +0000 2016
714982300363173890,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert https://t.co/jRm5J3YCmj,3872,1077,Wed Mar 30 01:07:18 +0000 2016
714962719905021952,Just in case anyone's having a bad day. 12/10 would bounce with https://t.co/T9sgP9ttnQ,7593,4477,Tue Mar 29 23:49:30 +0000 2016
714957620017307648,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK,4256,1482,Tue Mar 29 23:29:14 +0000 2016
714631576617938945,This is Benedict. He's a feisty pup. Needs a brushing. Portable af. Looks very angry actually. 4/10 might not pet https://t.co/3oeFfHjv0Z,3374,1051,Tue Mar 29 01:53:39 +0000 2016
714606013974974464,Here are two lil cuddly puppers. Both 12/10 would snug like so much https://t.co/zO4eb7C4tG,3747,969,Tue Mar 29 00:12:05 +0000 2016
714485234495041536,This is Blitz. He screams. 10/10 (vid by @yeaahliv) https://t.co/MfW2aym5UF,2789,1210,Mon Mar 28 16:12:09 +0000 2016
714258258790387713,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp https://t.co/Akzl5ynMmE",3127,748,Mon Mar 28 01:10:13 +0000 2016
714251586676113411,This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi,3374,875,Mon Mar 28 00:43:43 +0000 2016
714214115368108032,Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB,2345,919,Sun Mar 27 22:14:49 +0000 2016
714141408463036416,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/O2RlKXigHu",4452,1465,Sun Mar 27 17:25:54 +0000 2016
713919462244790272,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,3388,811,Sun Mar 27 02:43:58 +0000 2016
713909862279876608,This is Doug. His nose is legendary af. 12/10 (vid by @probably_trey) https://t.co/7IWKfbfihS,1977,566,Sun Mar 27 02:05:49 +0000 2016
713900603437621249,Happy Saturday here's 9 puppers on a bench. 99/90 good work everybody https://t.co/mpvaVxKmc1,2933,770,Sun Mar 27 01:29:02 +0000 2016
713761197720473600,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,5035,1441,Sat Mar 26 16:15:05 +0000 2016
713411074226274305,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose https://t.co/jVJJKlPbvq,4560,1354,Fri Mar 25 17:03:49 +0000 2016
713177543487135744,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,7448,2953,Fri Mar 25 01:35:51 +0000 2016
713175907180089344,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW,4603,1526,Fri Mar 25 01:29:21 +0000 2016
712809025985978368,This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,19144,7043,Thu Mar 24 01:11:29 +0000 2016
712717840512598017,Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10 https://t.co/83RGhdIQz2,12758,5239,Wed Mar 23 19:09:09 +0000 2016
712668654853337088,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,4300,1264,Wed Mar 23 15:53:42 +0000 2016
712438159032893441,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly https://t.co/7zjEC501Ul,5498,1633,Wed Mar 23 00:37:48 +0000 2016
712309440758808576,"Reminder that we made our first set of stickers available! All are 12/10 would stick
Use code ""pupper"" at checkout🐶

https://t.co/kJIMNyMNKV",251,25,Tue Mar 22 16:06:19 +0000 2016
712097430750289920,I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK,3919,1086,Tue Mar 22 02:03:52 +0000 2016
712092745624633345,This is Steven. He's inverted af. Also very helpful. Scans anything you want for free. Takes him a while tho. 7/10 https://t.co/tA0ZiQ7JcG,3042,937,Tue Mar 22 01:45:15 +0000 2016
712085617388212225,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy https://t.co/yagmFdKlyL",3358,506,Tue Mar 22 01:16:55 +0000 2016
712065007010385924,This is Chester. He's clearly in charge of the other dogs. Weird ass paws. Not fit for fetch. 6/10 would still pet https://t.co/o2GvskrhHt,2343,659,Mon Mar 21 23:55:01 +0000 2016
711998809858043904,RT @twitter: @dog_rates Awesome Tweet! 12/10. Would Retweet. #LoveTwitter https://t.co/j6FQGhxYuN,0,130,Mon Mar 21 19:31:59 +0000 2016
711968124745228288,Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him https://t.co/2e6cUtKUuc,8330,2424,Mon Mar 21 17:30:03 +0000 2016
711743778164514816,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg,2933,1030,Mon Mar 21 02:38:34 +0000 2016
711732680602345472,I want to hear the joke this dog was just told. 10/10 https://t.co/1KiuZqqOD4,9176,4328,Mon Mar 21 01:54:29 +0000 2016
711694788429553666,Oh. My. God. 13/10 magical af https://t.co/Ezu6jQrKAZ,33930,19193,Sun Mar 20 23:23:54 +0000 2016
711652651650457602,This is Gary. He just wanted to say hi. 9/10 very personable pup https://t.co/Sk3CbhmKSW,3991,960,Sun Mar 20 20:36:28 +0000 2016
711363825979756544,"""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK",3780,1187,Sun Mar 20 01:28:47 +0000 2016
711306686208872448,What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair https://t.co/wcwoGOkZvz,3421,769,Sat Mar 19 21:41:44 +0000 2016
711008018775851008,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,3088,643,Sat Mar 19 01:54:56 +0000 2016
710997087345876993,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time https://t.co/Mv37BHEyyD,4702,1451,Sat Mar 19 01:11:29 +0000 2016
710844581445812225,This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel https://t.co/UgkTw7TKyM,2636,723,Fri Mar 18 15:05:29 +0000 2016
710833117892898816,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq,2779,559,Fri Mar 18 14:19:56 +0000 2016
710658690886586372,Here's a brigade of puppers. All look very prepared for whatever happens next. 80/80 https://t.co/0eb7R1Om12,2389,588,Fri Mar 18 02:46:49 +0000 2016
710609963652087808,I've watched this a million times and you probably will too. 12/10 (vid by @emily_galasso) https://t.co/DU7Rb3NDiy,4953,2472,Thu Mar 17 23:33:12 +0000 2016
710588934686908417,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for https://t.co/kzMVMU8HBV,4694,1958,Thu Mar 17 22:09:38 +0000 2016
710296729921429505,This is Oshie. 12/10 please enjoy (vid by @catherinec1389) https://t.co/VmtzwAuotq,2453,774,Thu Mar 17 02:48:31 +0000 2016
710283270106132480,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ,2211,541,Thu Mar 17 01:55:02 +0000 2016
710272297844797440,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2,4692,1309,Thu Mar 17 01:11:26 +0000 2016
710269109699739648,"The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all https://t.co/OcCDb2bng5",2480,1179,Thu Mar 17 00:58:46 +0000 2016
710153181850935296,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well https://t.co/fG5Pk3Et1I,3007,935,Wed Mar 16 17:18:07 +0000 2016
710140971284037632,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 https://t.co/nLuPY3pY12,2857,927,Wed Mar 16 16:29:35 +0000 2016
710117014656950272,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV,5684,2090,Wed Mar 16 14:54:24 +0000 2016
709918798883774466,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af https://t.co/R1gLc5vDqG,3090,1113,Wed Mar 16 01:46:45 +0000 2016
709901256215666688,"WeRateDogs stickers are here and they're 12/10! Use code ""puppers"" at checkout 🐶🐾

Shop now: https://t.co/k5xsufRKYm https://t.co/ShXk46V13r",694,105,Wed Mar 16 00:37:03 +0000 2016
709852847387627521,*lets out a tiny whimper and then collapses* ...12/10 https://t.co/BNdVZEHRow,3624,1252,Tue Mar 15 21:24:41 +0000 2016
709566166965075968,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9,3661,1261,Tue Mar 15 02:25:31 +0000 2016
709556954897764353,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture https://t.co/ijJB0DuOIC,3401,1112,Tue Mar 15 01:48:55 +0000 2016
709519240576036864,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczGAV2dK4,1537,245,Mon Mar 14 23:19:03 +0000 2016
709449600415961088,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo,2308,605,Mon Mar 14 18:42:20 +0000 2016
709409458133323776,This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A,2705,718,Mon Mar 14 16:02:49 +0000 2016
709225125749587968,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn,2491,597,Mon Mar 14 03:50:21 +0000 2016
709207347839836162,This is Penny. She's trying on her prom dress. Stunning af 11/10 https://t.co/qcZDZGCapg,12995,6132,Mon Mar 14 02:39:42 +0000 2016
709198395643068416,"From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once https://t.co/sedre1ivTK",2508,670,Mon Mar 14 02:04:08 +0000 2016
709179584944730112,This is Sammy. He's in a tree. Very excited about it. 13/10 https://t.co/CLe9ETEjeF,2076,697,Mon Mar 14 00:49:23 +0000 2016
709158332880297985,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR,2116,439,Sun Mar 13 23:24:56 +0000 2016
709042156699303936,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 https://t.co/7BkkVNu5pd,4921,1716,Sun Mar 13 15:43:18 +0000 2016
708853462201716736,This is Lucy. She doesn't understand fetch. 8/10 try turning off and back on (vid by @rileyyoungblood) https://t.co/RXjEwpVJf0,1850,688,Sun Mar 13 03:13:29 +0000 2016
708845821941387268,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 https://t.co/5DLJB4ssvI,3090,940,Sun Mar 13 02:43:08 +0000 2016
708834316713893888,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn,1751,530,Sun Mar 13 01:57:25 +0000 2016
708810915978854401,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4,17039,7275,Sun Mar 13 00:24:26 +0000 2016
708738143638450176,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD,2841,855,Sat Mar 12 19:35:15 +0000 2016
708711088997666817,This is Smokey. He really likes tennis balls. 11/10 https://t.co/Ah7WlYTUBQ,2636,753,Sat Mar 12 17:47:45 +0000 2016
708479650088034305,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W,2635,703,Sat Mar 12 02:28:06 +0000 2016
708469915515297792,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk,3192,855,Sat Mar 12 01:49:25 +0000 2016
708400866336894977,RT if you are as ready for summer as this pup is 12/10 https://t.co/xdNNEZdGJY,16533,10629,Fri Mar 11 21:15:02 +0000 2016
708356463048204288,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX,3724,1389,Fri Mar 11 18:18:36 +0000 2016
708349470027751425,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy https://t.co/tK7a0AxQfd,2431,767,Fri Mar 11 17:50:48 +0000 2016
708149363256774660,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF,4420,1606,Fri Mar 11 04:35:39 +0000 2016
708130923141795840,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 https://t.co/XKhobeGuvT,3508,880,Fri Mar 11 03:22:23 +0000 2016
